date,All food,Beef and veal,Cereals and bakery products,Dairy products,Eggs,Fats and oils,Fish and seafood,Food at home,Food away from home,Fresh fruits,Fresh fruits and vegetables,Fresh vegetables,Fruits and vegetables,Meats,"Meats, poultry, and fish",Nonalcoholic beverages,Other foods,Other meats,Pork,Poultry,Processed fruits and vegetables,Sugar and sweets,log_All food,log_Beef and veal,log_Cereals and bakery products,log_Dairy products,log_Eggs,log_Fats and oils,log_Fish and seafood,log_Food at home,log_Food away from home,log_Fresh fruits,log_Fresh fruits and vegetables,log_Fresh vegetables,log_Fruits and vegetables,log_Meats,"log_Meats, poultry, and fish",log_Nonalcoholic beverages,log_Other foods,log_Other meats,log_Pork,log_Poultry,log_Processed fruits and vegetables,log_Sugar and sweets
2009-12-01,1.3,0.30000000000000004,1.5,-4.25,-7.2,0.8499999999999999,2.1,0.35,2.65,-3.5500000000000003,-2.85,-2.5,0.1499999999999999,-0.6,0.15,0.95,2.05,1.75,-3.45,0.6000000000000001,45.1,3.75,1.0296194171811581,1.824549292051046,1.5686159179138452,1.0116009116784799,2.4595888418037104,1.5151272329628591,1.5686159179138452,1.2947271675944,0.9932517730102834,0.8109302162163285,0.6931471805599451,0.9932517730102831,1.0296194171811581,1.3737155789130306,1.3217558399823195,1.2383742310432684,1.3737155789130304,1.4469189829363254,1.047318994280559,1.3350010667323402,3.901972669574645,1.7316555451583497
2010-01-01,0.8,0.2,0.4,-0.8,4.5,-1.9,0.5,0.4,1.6,0.1,0.8,1.2,0.0,-2.5,-0.8,-0.2,-0.1,0.5,-4.7,-0.9,45.1,3.0,0.8329091229351039,1.8082887711792657,1.3083328196501787,1.824549292051046,3.152736022363656,0.5877866649021192,1.1631508098056809,1.3083328196501787,0.5007752879124894,1.7749523509116736,1.7316555451583495,1.856297990365626,0.9745596399981308,0.717839793150317,1.0296194171811581,0.8329091229351039,0.5877866649021191,1.0986122886681098,0.47000362924573535,0.8329091229351041,3.901972669574645,1.589235205116581
2010-02-01,1.6,-2.8,0.1,2.2,5.0,0.7,1.4,1.2,1.4,3.9,3.0,3.0,3.4,-0.4,-0.1,1.3,0.4,0.7,-1.2,-1.5,46.7,3.2,1.1314021114911006,1.1314021114911008,1.2237754316221157,2.2192034840549946,3.173878458937465,1.4816045409242156,1.410986973710262,1.5040773967762742,0.371563556432483,2.272125885509337,2.060513531794317,2.1041341542702074,1.80005827204275,1.423108334242607,1.252762968495368,1.33500106673234,0.8329091229351039,1.1631508098056809,1.62924053973028,0.5306282510621705,3.933784497209659,1.6292405397302803
2010-03-01,1.4,0.1,0.3,0.9,7.4,0.9,0.3,0.9,1.3,-0.1,1.2,2.8,0.8,-0.2,-0.4,0.6,0.6,-1.1,0.2,-1.2,41.4,3.9,1.0647107369924282,1.791759469228055,1.2809338454620642,2.066862759472976,3.269568939183719,1.5260563034950492,1.0986122886681098,1.4350845252893225,0.30010459245033816,1.7404661748405046,1.80005827204275,2.0794415416798357,1.2383742310432684,1.4701758451005926,1.1631508098056809,1.1314021114911006,0.9162907318741551,0.3364722366212129,1.8718021769015913,0.6931471805599453,3.824284091120139,1.7578579175523736
2010-04-01,1.3,0.7,-0.1,0.9,6.4,-1.1,-0.4,0.9,1.0,3.0,3.8,5.6,2.5,0.4,-0.2,0.4,0.4,-0.9,-0.1,-1.2,35.0,3.1,1.0296194171811581,1.88706964903238,1.1631508098056809,2.066862759472976,3.2308043957334744,0.9555114450274363,0.8329091229351039,1.4350845252893225,0.04879016416943204,2.174751721484161,2.157559320943788,2.379546134130174,1.6389967146756448,1.599387576580599,1.2237754316221157,1.0647107369924282,0.8329091229351039,0.47000362924573563,1.824549292051046,0.6931471805599453,3.673765816303888,1.6094379124341003
2010-05-01,1.2,3.2,-0.5,0.0,4.2,-1.4,0.1,0.8,1.1,0.6,3.4,6.5,2.2,1.7,1.1,0.0,0.2,-0.9,0.3,-0.6,30.1,3.0,0.9932517730102834,2.2082744135228043,1.0296194171811581,1.9459101490553132,3.139832617527748,0.8329091229351041,1.0296194171811581,1.410986973710262,0.13976194237515882,1.856297990365626,2.1102132003465894,2.4595888418037104,1.5789787049493917,1.8325814637483102,1.547562508716013,0.9162907318741551,0.7419373447293773,0.47000362924573563,1.8870696490323797,0.9555114450274363,3.5409593240373143,1.589235205116581
2010-06-01,1.1,3.3,-0.2,0.6,-2.3,-0.9,0.3,0.7,1.2,2.0,2.8,4.2,1.8,2.3,1.3,-0.6,0.1,-1.5,2.8,-0.8,27.3,3.1,0.9555114450274363,2.2192034840549946,1.1314021114911004,2.028148247292285,2.8094026953624973,1.0296194171811583,1.0986122886681098,1.3862943611198906,0.22314355131420976,2.0541237336955462,2.0347056478384444,2.240709689275958,1.4929040961781488,1.9242486522741338,1.589235205116581,0.6418538861723947,0.6931471805599453,0.0,2.2082744135228043,0.8754687373539001,3.456316680883235,1.6094379124341003
2010-07-01,1.35,4.300000000000001,0.25000000000000006,-0.04999999999999999,-5.6000000000000005,-0.7,1.35,1.0,0.95,1.4,-0.5,-0.25,-0.6499999999999999,3.8,2.65,-0.35,0.7,0.15000000000000002,2.9000000000000004,-0.15,22.25,1.8,1.0473189942805592,2.3223877202902257,1.2669476034873244,1.9387416595767009,2.587764035227708,1.0986122886681098,1.3987168811184478,1.4586150226995167,0.0,1.9740810260220096,1.4701758451005926,1.5993875765805987,0.6931471805599453,2.122261538862764,1.8325814637483102,0.7654678421395714,0.9555114450274363,0.9745596399981308,2.2192034840549946,1.1151415906193203,3.2827891506118534,1.308332819650179
2010-08-01,1.0,3.8499999999999996,0.0,0.6,-3.8499999999999996,0.6000000000000001,1.5,0.8999999999999999,1.15,-2.6,-0.4,-0.09999999999999998,-1.0,3.25,2.15,-0.04999999999999999,0.45,0.14999999999999997,3.9,0.4,23.049999999999997,2.5,0.9162907318741551,2.277267285009756,1.1939224684724346,2.028148247292285,2.7113779911948845,1.458615022699517,1.4350845252893227,1.4350845252893225,0.1823215567939546,1.1631508098056809,1.4929040961781488,1.62924053973028,0.5007752879124892,2.0541237336955462,1.749199854809259,0.8960880245566357,0.8544153281560676,0.9745596399981308,2.322387720290225,1.2809338454620642,3.3123661679555396,1.4816045409242156
2010-09-01,1.0499999999999998,3.35,0.2,0.75,-1.75,1.0,1.3,0.9,1.5,-1.75,-1.05,4.05,-0.9,3.3,2.1500000000000004,0.10000000000000003,0.8,0.6000000000000001,3.85,0.35000000000000003,23.55,1.65,0.9360933591703348,2.224623551524334,1.252762968495368,2.0476928433652555,2.8419981736119486,1.547562508716013,1.3862943611198906,1.4350845252893225,0.4382549309311553,1.3987168811184478,1.33500106673234,2.224623551524334,0.5596157879354227,2.060513531794317,1.749199854809259,0.9555114450274363,0.9932517730102834,1.1314021114911006,2.3174737054877963,1.2669476034873246,3.3304171996011083,1.2669476034873244
2010-10-01,1.25,3.3499999999999996,-0.050000000000000044,0.6000000000000001,2.0,0.9,1.75,1.0,1.65,-1.7000000000000002,-1.05,3.4499999999999997,-0.5,3.8,2.9,0.45,0.45000000000000007,0.8500000000000001,4.75,0.35,23.45,2.55,1.0116009116784799,2.224623551524334,1.1786549963416462,2.028148247292285,3.039749158970765,1.5260563034950492,1.4929040961781488,1.4586150226995167,0.5306282510621704,1.410986973710262,1.33500106673234,2.157559320943788,0.7654678421395714,2.122261538862764,1.8718021769015913,1.0818051703517284,0.8544153281560676,1.208960345836975,2.402430427963762,1.2669476034873246,3.326832966373293,1.4929040961781488
2010-11-01,1.35,4.1,0.04999999999999999,1.4,-3.1,1.75,1.65,1.1,1.55,-1.55,-0.19999999999999998,3.7,-0.1,4.15,3.3499999999999996,0.15000000000000002,0.04999999999999999,1.5999999999999999,5.15,1.1,21.6,2.5,1.0473189942805592,2.302585092994046,1.2089603458369749,2.128231705849268,2.760009940032921,1.6956156086751528,1.4701758451005926,1.4816045409242156,0.47000362924573563,1.4469189829363254,1.5368672195992648,2.186051276738094,0.9360933591703348,2.1633230256605382,1.9387416595767006,0.9745596399981308,0.6678293725756554,1.410986973710262,2.4379897300002487,1.458615022699517,3.258096538021482,1.4816045409242156
2010-12-01,1.2000000000000002,3.75,-0.10000000000000003,1.05,2.5,1.2,2.1500000000000004,0.9,1.6,-0.75,-0.04999999999999999,3.7,-0.5,3.45,2.75,0.04999999999999999,-0.2,2.1,3.5500000000000003,0.55,18.95,1.8,0.9932517730102834,2.2669579153508947,1.1631508098056809,2.0856720914304723,3.0633909220278057,1.589235205116581,1.578978704949392,1.4350845252893225,0.5007752879124894,1.6193882432872684,1.5686159179138452,2.186051276738094,0.7654678421395714,2.0794415416798357,1.8484548129046001,0.9360933591703348,0.5306282510621704,1.5260563034950492,2.2874714551839976,1.3217558399823195,3.150596984114906,1.308332819650179
2011-01-01,1.8,3.6,1.2,1.6,9.2,1.4,3.6,1.8,1.8,1.9,3.0,2.5,2.7,2.8,2.7,-1.5,-0.1,4.4,0.6,1.1,-0.3,2.5,1.1939224684724346,2.2512917986064953,1.5040773967762742,2.151762203259462,3.3357695763397,1.62924053973028,1.840549633397487,1.62924053973028,0.6151856390902335,2.0412203288596382,2.060513531794317,2.0412203288596382,1.6770965609079151,1.9947003132247452,1.8405496333974871,0.0,0.5877866649021191,1.9315214116032138,1.9315214116032136,1.458615022699517,1.410986973710262,1.4816045409242156
2011-02-01,2.8,7.1,2.9,1.6,8.2,5.0,4.3,3.2,1.9,4.9,4.5,4.9,4.1,5.9,4.7,1.7,0.3,4.4,3.4,1.1,2.0,2.1,1.4586150226995167,2.5649493574615367,1.8245492920510458,2.151762203259462,3.299533727885655,2.163323025660538,1.9459101490553132,1.8718021769015913,0.6678293725756554,2.3702437414678603,2.2353763433005955,2.312535423847214,1.9095425048844386,2.34660197841082,2.1162555148025524,1.4350845252893227,0.7884573603642703,1.9315214116032138,2.272125885509337,1.458615022699517,1.8562979903656263,1.3862943611198906
2011-03-01,2.9,8.5,3.1,2.3,6.4,6.1,4.8,3.4,2.0,1.9,4.7,5.1,4.2,6.6,5.4,1.9,1.0,4.6,4.1,1.9,1.9,2.5,1.4816045409242156,2.667228206581955,1.8562979903656263,2.2300144001592104,3.2308043957334744,2.2823823856765264,2.0149030205422647,1.9021075263969203,0.7178397931503168,2.0412203288596382,2.256541154492639,2.33214389523559,1.9242486522741338,2.411439497906128,2.1972245773362196,1.4816045409242156,1.0647107369924282,1.9600947840472698,2.341805806147327,1.62924053973028,1.840549633397487,1.4816045409242156
2011-04-01,3.4,10.4,3.2,3.5,6.1,7.5,5.2,4.2,2.1,2.2,6.0,13.0,5.2,8.4,6.4,2.4,1.6,4.6,6.4,1.9,1.9,2.8,1.589235205116581,2.791165107812717,1.8718021769015913,2.3513752571634776,3.2188758248682006,2.4159137783010487,2.066862759472976,2.0149030205422647,0.7654678421395716,2.0794415416798357,2.3841650799864684,2.9014215940827497,2.060513531794317,2.561095788145547,2.302585092994046,1.589235205116581,1.252762968495368,1.9600947840472698,2.5416019934645457,1.62924053973028,1.840549633397487,1.5475625087160128
2011-05-01,3.4,10.6,2.8,4.9,6.8,7.1,6.1,4.2,2.3,3.5,5.5,5.7,4.7,8.4,6.8,2.8,1.9,5.9,5.5,2.3,1.3,2.1,1.589235205116581,2.803360380906535,1.8082887711792655,2.4765384001174837,3.246490991901174,2.379546134130174,2.174751721484161,2.0149030205422647,0.8544153281560675,2.2300144001592104,2.336986519711378,2.388762789235098,1.9947003132247452,2.561095788145547,2.341805806147327,1.667706820558076,1.33500106673234,2.128231705849268,2.468099531471619,1.7047480922384253,1.7404661748405046,1.3862943611198906
2011-06-01,3.5,10.9,3.8,5.2,5.3,7.8,7.3,4.5,2.3,3.5,5.3,5.1,4.6,9.1,7.6,2.7,1.9,5.8,7.9,2.8,2.2,2.4,1.6094379124341003,2.8213788864092133,1.9600947840472698,2.501435951739211,3.186352633162641,2.4423470353692043,2.302585092994046,2.0541237336955462,0.8544153281560675,2.2300144001592104,2.3174737054877963,2.33214389523559,1.9810014688665833,2.613739521630969,2.4159137783010487,1.6486586255873816,1.33500106673234,2.1162555148025524,2.653241964607215,1.791759469228055,1.8870696490323797,1.4586150226995167
2011-07-01,2.9,6.75,3.65,3.0500000000000003,-1.35,5.550000000000001,6.0,3.3000000000000003,2.15,0.8500000000000001,2.75,2.1,2.6,5.8999999999999995,5.05,1.95,2.0,3.65,4.55,2.5,1.85,2.65,1.4816045409242156,2.5376572151735295,1.9387416595767006,2.307572634505085,2.8650539499118746,2.224623551524334,2.163323025660538,1.8870696490323797,0.7884573603642703,1.8946168546677629,2.028148247292285,1.9878743481543453,1.6582280766035324,2.34660197841082,2.157559320943788,1.4929040961781488,1.3609765531356006,1.8164520818184267,2.3841650799864684,1.7404661748405046,1.8325814637483102,1.5151272329628591
2011-08-01,3.0,7.65,3.3,4.0,1.5999999999999999,6.2,6.05,3.5,2.3,1.8499999999999999,3.55,4.2,3.05,6.300000000000001,5.0,2.35,1.9500000000000002,3.8499999999999996,5.0,2.55,3.5,2.8499999999999996,1.5040773967762742,2.60638654732571,1.8870696490323797,2.3978952727983707,3.0204248861443626,2.2925347571405443,2.169053700369523,1.916922612182061,0.8544153281560675,2.0347056478384444,2.128231705849268,2.240709689275958,1.7404661748405044,2.384165079986469,2.151762203259462,1.5789787049493917,1.3480731482996928,1.8484548129046001,2.424802725718295,1.749199854809259,2.066862759472976,1.55814461804655
2011-09-01,3.25,7.7,4.05,4.75,4.35,6.75,5.65,3.8499999999999996,2.5,2.75,3.3499999999999996,3.6,3.1,6.75,5.45,2.5,2.65,4.5,5.300000000000001,2.7,3.05,3.1,1.55814461804655,2.6100697927420065,1.9947003132247452,2.463853240590168,3.1463051320333655,2.34660197841082,2.122261538862764,1.967112356705916,0.9360933591703348,2.145931282948669,2.1041341542702074,2.1747517214841605,1.749199854809259,2.424802725718295,2.2027647577118348,1.6094379124341003,1.5151272329628591,1.9459101490553132,2.451005098112319,1.7749523509116738,2.008214032391468,1.6094379124341003
2011-10-01,3.3499999999999996,7.15,3.75,5.4,6.699999999999999,6.8999999999999995,6.1,4.050000000000001,2.55,3.0999999999999996,3.1999999999999997,3.6500000000000004,3.4,6.65,5.7,2.8,2.55,4.35,6.15,2.7,3.65,4.2,1.5789787049493917,2.5687881337687024,1.9530276168241774,2.517696472610991,3.242592351485517,2.3608540011180215,2.174751721484161,1.9947003132247454,0.9555114450274362,2.186051276738094,2.085672091430472,2.180417459019838,1.80005827204275,2.415913778301049,2.2300144001592104,1.667706820558076,1.4929040961781488,1.9242486522741338,2.5217206229107165,1.7749523509116738,2.0856720914304723,1.8082887711792657
2011-11-01,3.45,7.6,4.15,5.0,6.5,7.7,5.449999999999999,4.1,2.45,2.65,3.0,3.5,3.2,6.5,5.65,2.9,2.55,4.95,5.5,3.25,3.55,4.35,1.599387576580599,2.6026896854443837,2.0082140323914683,2.4849066497880004,3.2347491740244907,2.4336133554004498,2.098017927252771,2.001480000210124,0.9162907318741551,2.134166441369082,2.060513531794317,2.163323025660538,1.766441661243765,2.402430427963762,2.224623551524334,1.6863989535702288,1.4929040961781488,2.0082140323914683,2.468099531471619,1.864080130807681,2.0731719286662402,1.8325814637483102
2011-12-01,3.25,7.449999999999999,3.85,4.75,6.85,7.1499999999999995,5.35,3.75,2.5999999999999996,2.3,2.85,3.4000000000000004,2.9,6.3500000000000005,5.3,2.75,2.2,5.2,4.85,2.75,3.0999999999999996,3.65,1.55814461804655,2.5915163848462583,1.9671123567059163,2.463853240590168,3.248434627109745,2.3841650799864684,2.0856720914304723,1.9530276168241774,0.9745596399981307,2.0918640616783932,2.0412203288596382,2.151762203259462,1.713797927758343,2.388762789235098,2.186051276738094,1.6582280766035324,1.410986973710262,2.0412203288596382,2.4114394979061275,1.7833912195575383,2.0149030205422647,1.713797927758343
2012-01-01,2.9,6.1,3.6,2.7,6.4,5.7,4.1,3.1,2.8,0.8,1.3,2.1,1.8,4.7,4.4,2.1,2.1,4.8,0.7,3.3,3.8,3.0,1.4816045409242156,2.4849066497880004,1.9315214116032138,2.272125885509337,3.2308043957334744,2.2407096892759584,1.916922612182061,1.8562979903656263,1.047318994280559,1.8870696490323797,1.8164520818184264,1.9878743481543453,1.4929040961781488,2.224623551524334,2.0794415416798357,1.5260563034950492,1.3862943611198906,1.9878743481543455,1.9459101490553132,1.8718021769015913,2.1041341542702074,1.589235205116581
2012-02-01,3.6,7.0,3.7,4.0,8.5,8.6,4.2,3.8,3.1,0.1,1.2,2.2,1.8,4.5,4.3,2.9,2.9,3.9,0.8,4.1,4.6,4.2,1.62924053973028,2.5572273113676265,1.9459101490553132,2.3978952727983707,3.3105430133940246,2.509599262378372,1.9315214116032138,1.9600947840472698,1.1474024528375417,1.7749523509116736,1.80005827204275,2.001480000210124,1.4929040961781488,2.2027647577118348,2.066862759472976,1.6863989535702288,1.5686159179138452,1.8562979903656263,1.9600947840472698,1.9878743481543455,2.1972245773362196,1.8082887711792657
2012-03-01,3.0,6.4,4.1,2.9,2.1,7.8,2.1,3.1,2.9,-1.0,-0.5,0.0,0.7,4.1,3.7,2.6,3.9,3.6,0.5,4.4,5.5,4.4,1.5040773967762742,2.509599262378372,2.001480000210124,2.2925347571405443,3.044522437723423,2.4423470353692043,1.5686159179138452,1.8562979903656263,1.0818051703517284,1.5686159179138452,1.4701758451005926,1.6486586255873816,1.2089603458369749,2.157559320943788,1.9878743481543455,1.62924053973028,1.7578579175523736,1.8082887711792655,1.916922612182061,2.0281482472922856,2.2925347571405443,1.8405496333974871
2012-04-01,2.9,6.9,3.4,3.1,2.4,7.7,2.4,3.1,2.8,-1.1,-0.8,-0.5,0.3,4.9,4.6,2.3,3.9,3.9,1.4,5.3,4.7,4.5,1.4816045409242156,2.5494451709255714,1.9021075263969203,2.312535423847214,3.058707072715379,2.4336133554004498,1.62924053973028,1.8562979903656263,1.047318994280559,1.5475625087160128,1.3987168811184478,1.5475625087160128,1.0818051703517284,2.2460147415056513,2.1041341542702074,1.5686159179138452,1.7578579175523736,1.8562979903656263,2.0412203288596382,2.1400661634962708,2.2082744135228043,1.8562979903656263
2012-05-01,2.9,6.7,3.5,2.0,3.5,6.8,3.3,3.1,2.9,0.1,-0.7,-1.4,0.4,4.0,4.2,2.1,3.8,3.2,0.6,5.7,4.7,4.6,1.4816045409242156,2.5336968139574325,1.916922612182061,2.1972245773362196,3.109060958860994,2.3513752571634776,1.791759469228055,1.8562979903656263,1.0818051703517284,1.7749523509116736,1.4231083342426067,1.33500106673234,1.1151415906193203,2.145931282948669,2.0541237336955462,1.5260563034950492,1.7404661748405046,1.7404661748405046,1.9315214116032136,2.186051276738094,2.2082744135228043,1.8718021769015913
2012-06-01,2.7,6.9,3.5,2.1,-0.6,7.1,2.9,2.8,2.9,0.6,-1.0,-2.4,0.2,3.7,3.6,1.5,4.0,2.6,0.1,4.4,4.9,4.0,1.4350845252893227,2.5494451709255714,1.916922612182061,2.2082744135228043,2.906901059847375,2.379546134130174,1.7227665977411035,1.8082887711792655,1.0818051703517284,1.856297990365626,1.3480731482996928,1.0296194171811581,1.047318994280559,2.1102132003465894,1.9740810260220096,1.3862943611198906,1.7749523509116738,1.62924053973028,1.856297990365626,2.0281482472922856,2.2300144001592104,1.7749523509116738
2012-07-01,2.25,5.7,2.1,0.35,-4.15,4.0,2.35,2.2,2.45,0.30000000000000004,0.35,0.7,0.9500000000000001,3.55,3.3,0.9,2.75,1.7000000000000002,-0.19999999999999998,3.2,3.1,3.25,1.3217558399823195,2.451005098112319,1.6863989535702288,1.9947003132247452,2.691243082785829,2.0412203288596382,1.6193882432872684,1.7047480922384253,0.9162907318741551,1.8082887711792655,1.6486586255873816,1.7749523509116736,1.2809338454620642,2.0918640616783932,1.9315214116032138,1.2237754316221157,1.536867219599265,1.4350845252893227,1.8082887711792655,1.8562979903656263,2.0149030205422647,1.6389967146756448
2012-08-01,2.05,6.05,2.2,0.30000000000000004,-1.65,4.0,2.3,2.0,2.55,-1.05,0.6499999999999999,0.7500000000000002,0.8999999999999999,3.25,2.95,0.8,2.4000000000000004,1.1,0.2,4.35,3.5,3.4499999999999997,1.2669476034873244,2.4807312783775197,1.7047480922384253,1.9878743481543455,2.847812143477369,2.0412203288596382,1.6094379124341003,1.667706820558076,0.9555114450274362,1.55814461804655,1.7047480922384253,1.7833912195575383,1.2669476034873244,2.0541237336955462,1.8794650496471608,1.1939224684724346,1.458615022699517,1.2809338454620642,1.8718021769015913,2.0215475632609334,2.066862759472976,1.6770965609079151
2012-09-01,2.15,5.4,2.35,0.7999999999999999,2.5,3.9000000000000004,1.9,2.15,2.65,0.8,0.3999999999999999,-0.20000000000000018,1.05,3.7,3.25,0.8,2.8499999999999996,1.35,1.1,4.45,3.6,2.6,1.2947271675944,2.424802725718295,1.7316555451583497,2.0541237336955462,3.0633909220278057,2.0281482472922856,1.5260563034950492,1.6956156086751526,0.9932517730102834,1.8870696490323797,1.6582280766035324,1.6094379124341003,1.308332819650179,2.1102132003465894,1.9242486522741338,1.1939224684724346,1.55814461804655,1.3480731482996928,2.0014800002101243,2.0347056478384444,2.0794415416798357,1.5040773967762742
2012-10-01,2.1,4.8,1.4500000000000002,0.7,1.6,4.1000000000000005,2.5,1.95,2.7,0.44999999999999996,0.0,-0.25,1.0,2.8,2.95,1.2999999999999998,2.6,1.15,0.09999999999999998,3.6999999999999997,3.3,2.85,1.2809338454620642,2.3702437414678603,1.55814461804655,2.0412203288596382,3.0204248861443626,2.0541237336955462,1.6486586255873816,1.6582280766035324,1.0116009116784799,1.8325814637483102,1.5789787049493917,1.5993875765805987,1.2947271675944,1.9947003132247452,1.8794650496471608,1.33500106673234,1.5040773967762742,1.2947271675944,1.856297990365626,1.9315214116032138,2.0412203288596382,1.55814461804655
2012-11-01,2.35,5.35,2.0,1.15,2.0,4.5,2.0,2.15,2.55,0.8500000000000001,0.34999999999999987,-0.20000000000000018,1.15,3.1500000000000004,3.3,1.15,2.3,1.6,0.3,4.300000000000001,2.65,2.55,1.3480731482996928,2.4203681286504293,1.667706820558076,2.0980179272527715,3.039749158970765,2.1041341542702074,1.547562508716013,1.6956156086751526,0.9555114450274362,1.8946168546677629,1.6486586255873816,1.6094379124341003,1.33500106673234,2.0412203288596382,1.9315214116032138,1.2947271675944,1.4350845252893225,1.410986973710262,1.8870696490323797,2.0149030205422647,1.9530276168241774,1.4929040961781488
2012-12-01,2.15,5.0,2.0,1.5,3.05,3.9,1.85,2.0,2.5999999999999996,0.9,0.19999999999999996,-0.3999999999999999,0.9500000000000001,2.55,2.7,1.0,2.25,1.65,-0.8500000000000001,4.35,2.3,2.05,1.2947271675944,2.388762789235098,1.667706820558076,2.1400661634962708,3.08876713952118,2.028148247292285,1.5151272329628591,1.667706820558076,0.9745596399981307,1.9021075263969205,1.6193882432872684,1.568615917913845,1.2809338454620642,1.9600947840472698,1.8405496333974871,1.252762968495368,1.423108334242607,1.423108334242607,1.6956156086751526,2.0215475632609334,1.9021075263969203,1.3737155789130304
2013-01-01,2.0,4.0,1.5,1.2,4.3,1.5,1.1,1.9,2.3,2.6,3.9,4.7,3.4,1.6,2.0,0.7,1.0,1.9,-3.1,4.0,0.0,0.7,1.252762968495368,2.2925347571405443,1.5686159179138452,2.1041341542702074,3.1441522786722644,1.6486586255873816,1.33500106673234,1.6486586255873816,0.8544153281560675,2.128231705849268,2.169053700369523,2.292534757140544,1.80005827204275,1.8164520818184267,1.7227665977411035,1.1631508098056809,1.0647107369924282,1.4816045409242156,1.1631508098056809,1.9740810260220096,1.4816045409242156,0.9555114450274363
2013-02-01,2.4,3.2,1.7,1.7,2.9,2.5,1.6,2.3,2.2,2.1,4.6,6.7,4.2,1.3,2.0,1.2,1.1,0.8,-1.8,4.3,2.1,1.1,1.3609765531356006,2.2082744135228043,1.6094379124341003,2.163323025660538,3.0819099697950434,1.824549292051046,1.4586150226995167,1.7227665977411035,0.8109302162163288,2.066862759472976,2.2460147415056513,2.4765384001174837,1.9242486522741338,1.7664416612437652,1.7227665977411035,1.308332819650179,1.0986122886681098,1.1939224684724346,1.5040773967762742,2.0149030205422647,1.8718021769015913,1.0986122886681098
2013-03-01,2.0,3.5,1.6,0.9,4.0,1.2,0.4,2.0,2.1,2.3,4.5,6.1,4.0,2.1,1.9,0.9,0.9,1.4,-1.0,4.0,1.9,0.1,1.252762968495368,2.2407096892759584,1.589235205116581,2.066862759472976,3.131136910560194,1.589235205116581,1.1314021114911006,1.667706820558076,0.7654678421395716,2.0918640616783932,2.2353763433005955,2.424802725718295,1.8946168546677629,1.8946168546677629,1.7047480922384253,1.2237754316221157,1.0296194171811581,1.3609765531356006,1.667706820558076,1.9740810260220096,1.840549633397487,0.6931471805599453
2013-04-01,1.8,3.0,1.4,0.2,2.3,0.3,0.6,1.7,2.1,2.0,4.3,6.1,3.7,1.6,1.9,0.7,1.2,0.9,-0.5,3.9,1.0,-0.2,1.1939224684724346,2.186051276738094,1.5475625087160128,1.9740810260220096,3.054001181677967,1.3862943611198906,1.1939224684724346,1.6094379124341003,0.7654678421395716,2.0541237336955462,2.2137538792874296,2.424802725718295,1.8484548129046001,1.8164520818184267,1.7047480922384253,1.1631508098056809,1.1314021114911006,1.2237754316221157,1.7578579175523736,1.9600947840472698,1.6863989535702288,0.5306282510621704
2013-05-01,1.8,2.1,2.0,0.5,3.3,0.0,2.2,1.6,2.3,1.7,3.6,5.1,3.1,0.9,2.1,0.6,1.6,0.9,-1.3,4.3,0.6,-0.6,1.1939224684724346,2.0794415416798357,1.667706820558076,2.0149030205422647,3.100092288878234,1.308332819650179,1.589235205116581,1.589235205116581,0.8544153281560675,2.0149030205422647,2.134166441369082,2.33214389523559,1.749199854809259,1.6956156086751528,1.7404661748405046,1.1314021114911006,1.252762968495368,1.2237754316221157,1.6094379124341003,2.0149030205422647,1.6094379124341003,0.26236426446749106
2013-06-01,1.5,2.5,1.7,-0.3,1.1,-0.2,1.9,1.2,2.3,3.5,4.0,4.7,3.4,0.9,1.7,-0.3,1.2,0.1,-0.7,4.2,1.4,-0.9,1.0986122886681098,2.128231705849268,1.6094379124341003,1.9021075263969205,2.995732273553991,1.252762968495368,1.5260563034950492,1.5040773967762742,0.8544153281560675,2.2300144001592104,2.180417459019838,2.292534757140544,1.80005827204275,1.6956156086751528,1.667706820558076,0.7884573603642703,1.1314021114911006,0.9555114450274363,1.7227665977411035,2.0014800002101243,1.7578579175523736,0.0
2013-07-01,1.65,3.05,1.75,-0.6000000000000001,-2.35,0.20000000000000007,2.1,1.4,2.0,0.65,2.1500000000000004,3.15,2.05,2.3,2.5,-0.19999999999999998,1.3,0.7,0.05000000000000002,3.65,1.25,0.25,1.1474024528375417,2.191653532286764,1.6193882432872684,1.8562979903656263,2.8063861018230716,1.3609765531356008,1.5686159179138452,1.5475625087160128,0.7178397931503168,1.864080130807681,1.9459101490553132,2.122261538862764,1.5475625087160128,1.9242486522741338,1.8082887711792655,0.8329091229351039,1.1631508098056809,1.1631508098056809,1.8484548129046001,1.9242486522741338,1.7316555451583497,0.7654678421395714
2013-08-01,1.55,3.4,1.25,-0.35,0.09999999999999998,0.14999999999999997,2.05,1.3,2.1,-0.25,3.0999999999999996,3.8,2.55,2.2,2.0,-0.45,1.1,0.09999999999999998,1.25,3.45,2.4,0.1499999999999999,1.1151415906193203,2.2300144001592104,1.5151272329628591,1.8946168546677629,2.9444389791664403,1.3480731482996928,1.55814461804655,1.5260563034950492,0.7654678421395716,1.713797927758343,2.0731719286662402,2.1972245773362196,1.6486586255873816,1.9095425048844386,1.7227665977411035,0.7178397931503168,1.0986122886681098,0.9555114450274363,2.0215475632609334,1.8946168546677629,1.916922612182061,0.7178397931503168
